,ID,Match link
0,S9697 - 000,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=71/match=52918/events/index.html
1,S9697 - 001,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=71/match=52924/events/index.html
2,S9697 - 002,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=71/match=52930/events/index.html
3,S9697 - 003,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=71/match=52922/events/index.html
4,S9697 - 004,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=71/match=52926/events/index.html
5,S9697 - 005,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=71/match=52928/events/index.html
6,S9697 - 006,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=71/match=52932/events/index.html
7,S9697 - 007,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=71/match=52920/events/index.html
8,S9697 - 008,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53094/events/index.html
9,S9697 - 009,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53095/events/index.html
10,S9697 - 010,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53098/events/index.html
11,S9697 - 011,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53099/events/index.html
12,S9697 - 012,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53102/events/index.html
13,S9697 - 013,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53103/events/index.html
14,S9697 - 014,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53106/events/index.html
15,S9697 - 015,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53107/events/index.html
16,S9697 - 016,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53096/events/index.html
17,S9697 - 017,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53097/events/index.html
18,S9697 - 018,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53100/events/index.html
19,S9697 - 019,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53101/events/index.html
20,S9697 - 020,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53104/events/index.html
21,S9697 - 021,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53105/events/index.html
22,S9697 - 022,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53108/events/index.html
23,S9697 - 023,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53109/events/index.html
24,S9697 - 024,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53208/events/index.html
25,S9697 - 025,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53209/events/index.html
26,S9697 - 026,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53216/events/index.html
27,S9697 - 027,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53217/events/index.html
28,S9697 - 028,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53224/events/index.html
29,S9697 - 029,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53225/events/index.html
30,S9697 - 030,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53232/events/index.html
31,S9697 - 031,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53233/events/index.html
32,S9697 - 032,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53210/events/index.html
33,S9697 - 033,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53211/events/index.html
34,S9697 - 034,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53218/events/index.html
35,S9697 - 035,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53219/events/index.html
36,S9697 - 036,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53226/events/index.html
37,S9697 - 037,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53227/events/index.html
38,S9697 - 038,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53234/events/index.html
39,S9697 - 039,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53235/events/index.html
40,S9697 - 040,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53212/events/index.html
41,S9697 - 041,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53213/events/index.html
42,S9697 - 042,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53220/events/index.html
43,S9697 - 043,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53221/events/index.html
44,S9697 - 044,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53228/events/index.html
45,S9697 - 045,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53229/events/index.html
46,S9697 - 046,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53236/events/index.html
47,S9697 - 047,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53237/events/index.html
48,S9697 - 048,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53214/events/index.html
49,S9697 - 049,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53215/events/index.html
50,S9697 - 050,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53222/events/index.html
51,S9697 - 051,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53223/events/index.html
52,S9697 - 052,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53230/events/index.html
53,S9697 - 053,http://www.uefa.com/uefachampionsleague/history/season=1996/matches/round=76/match=53231/events/index.html
