,ID,Match link
50,S9596 - 050,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=70/match=52128/events/index.html
51,S9596 - 051,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=70/match=52129/events/index.html
52,S9596 - 052,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=70/match=52141/events/index.html
53,S9596 - 053,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=70/match=52140/events/index.html
54,S9596 - 054,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=70/match=52152/events/index.html
55,S9596 - 055,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=70/match=52153/events/index.html
56,S9596 - 056,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=70/match=52118/events/index.html
57,S9596 - 057,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=70/match=52119/events/index.html
58,S9596 - 058,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=70/match=52130/events/index.html
59,S9596 - 059,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=70/match=52131/events/index.html
60,S9596 - 060,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=70/match=52142/events/index.html
61,S9596 - 061,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=70/match=52143/events/index.html
62,S9596 - 062,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=70/match=52154/events/index.html
63,S9596 - 063,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=70/match=52155/events/index.html
64,S9596 - 064,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=67/match=52287/events/index.html
65,S9596 - 065,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=67/match=52289/events/index.html
66,S9596 - 066,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=67/match=52291/events/index.html
67,S9596 - 067,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=67/match=52293/events/index.html
68,S9596 - 068,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=67/match=52294/events/index.html
69,S9596 - 069,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=67/match=52288/events/index.html
70,S9596 - 070,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=67/match=52290/events/index.html
71,S9596 - 071,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=67/match=52292/events/index.html
72,S9596 - 072,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=68/match=52466/events/index.html
73,S9596 - 073,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=68/match=52468/events/index.html
74,S9596 - 074,http://www.uefa.com/uefachampionsleague/history/season=1995/matches/round=69/match=52534/events/index.html
