,ID,Match link
0,S0102 - 000,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1542/match=67836/events/index.html
1,S0102 - 001,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1542/match=67820/events/index.html
2,S0102 - 002,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1542/match=67818/events/index.html
3,S0102 - 003,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1542/match=67832/events/index.html
4,S0102 - 004,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1542/match=67834/events/index.html
5,S0102 - 005,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1542/match=67824/events/index.html
6,S0102 - 006,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1542/match=67826/events/index.html
7,S0102 - 007,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1542/match=67830/events/index.html
8,S0102 - 008,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1542/match=67828/events/index.html
9,S0102 - 009,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1542/match=67822/events/index.html
10,S0102 - 010,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68035/events/index.html
11,S0102 - 011,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68047/events/index.html
12,S0102 - 012,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68045/events/index.html
13,S0102 - 013,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68031/events/index.html
14,S0102 - 014,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68025/events/index.html
15,S0102 - 015,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68033/events/index.html
16,S0102 - 016,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68037/events/index.html
17,S0102 - 017,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68039/events/index.html
18,S0102 - 018,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68023/events/index.html
19,S0102 - 019,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68043/events/index.html
20,S0102 - 020,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68027/events/index.html
21,S0102 - 021,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68049/events/index.html
22,S0102 - 022,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68029/events/index.html
23,S0102 - 023,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68041/events/index.html
24,S0102 - 024,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68026/events/index.html
25,S0102 - 025,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68024/events/index.html
26,S0102 - 026,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68046/events/index.html
27,S0102 - 027,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68036/events/index.html
28,S0102 - 028,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68030/events/index.html
29,S0102 - 029,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68032/events/index.html
30,S0102 - 030,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68048/events/index.html
31,S0102 - 031,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68044/events/index.html
32,S0102 - 032,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68034/events/index.html
33,S0102 - 033,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68040/events/index.html
34,S0102 - 034,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68028/events/index.html
35,S0102 - 035,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68042/events/index.html
36,S0102 - 036,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68038/events/index.html
37,S0102 - 037,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1543/match=68050/events/index.html
38,S0102 - 038,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68089/events/index.html
39,S0102 - 039,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68081/events/index.html
40,S0102 - 040,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68083/events/index.html
41,S0102 - 041,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68101/events/index.html
42,S0102 - 042,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68075/events/index.html
43,S0102 - 043,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68093/events/index.html
44,S0102 - 044,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68085/events/index.html
45,S0102 - 045,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68095/events/index.html
46,S0102 - 046,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68099/events/index.html
47,S0102 - 047,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68107/events/index.html
48,S0102 - 048,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68105/events/index.html
49,S0102 - 049,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68077/events/index.html
50,S0102 - 050,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68079/events/index.html
51,S0102 - 051,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68091/events/index.html
52,S0102 - 052,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68097/events/index.html
53,S0102 - 053,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68087/events/index.html
54,S0102 - 054,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68100/events/index.html
55,S0102 - 055,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68078/events/index.html
56,S0102 - 056,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68102/events/index.html
57,S0102 - 057,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68108/events/index.html
58,S0102 - 058,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68084/events/index.html
59,S0102 - 059,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68106/events/index.html
60,S0102 - 060,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68076/events/index.html
61,S0102 - 061,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68086/events/index.html
62,S0102 - 062,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68092/events/index.html
63,S0102 - 063,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68088/events/index.html
64,S0102 - 064,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68090/events/index.html
65,S0102 - 065,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68096/events/index.html
66,S0102 - 066,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68082/events/index.html
67,S0102 - 067,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68098/events/index.html
68,S0102 - 068,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68094/events/index.html
69,S0102 - 069,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1544/match=68080/events/index.html
70,S0102 - 070,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1542/match=67836/events/index.html
71,S0102 - 071,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1542/match=67820/events/index.html
72,S0102 - 072,http://www.uefa.com/uefachampionsleague/history/season=2001/matches/round=1542/match=67818/events/index.html
